Destination,Continent,Region,countryCode,Total,Other North,Other South,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia (Plurinational State of),"Bonaire, Sint Eustatius and Saba",Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,"China, Hong Kong Special Administrative Region","China, Macao Special Administrative Region",Colombia,Comoros,Congo,Cook Islands,Costa Rica,Côte dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czech Republic,Democratic Peoples Republic of Korea,Democratic Republic of the Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Ethiopia,Faeroe Islands,Falkland Islands (Malvinas),Fiji,Finland,France,French Guiana,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hungary,Iceland,India,Indonesia,Iran (Islamic Republic of),Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,Kuwait,Kyrgyzstan,Lao Peoples Democratic Republic,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Micronesia (Federated States of),Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Réunion,Romania,Russian Federation,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,State of Palestine,Sudan,Suriname,Swaziland,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Thailand,The former Yugoslav Republic of Macedonia,Timor-Leste,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,United States Virgin Islands,Uruguay,Uzbekistan,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam,Wallis and Futuna Islands,Western Sahara,Yemen,Zambia,Zimbabwe
Costa Rica,Americas,Central America,188,405404,516,13180,4,4,12,,,3,,,1446,7,32,66,127,3,12,1,3,11,5,288,137,1,11,4,364,,,,536,,,70,,,,3,9,1387,8,5,,110,1713,287,3235,1,20945,,8,,,3,24,5669,,3,,36,3,63,,5,1082,1253,11,13688,,,3,1,,,1,22,860,12,,1,,12,1838,1,4,33,8,8,,5,2620,,,28,70,,3865,73,1,54,17,99,15,29,,168,2100,214,279,11,5,8,,,,4,1,87,,,11,4,9,15,3,,4,1,,,,4,,,,3053,,1,15,,4,4,4,12,,,8,578,,17,287766,,3,,,75,3,9,,11250,,82,3726,137,298,77,351,3,250,4,,98,590,1,,1,1,1,1,,,,13,1,,,,8,,22,,,1,57,,2130,1,,1,20,1,135,662,11,,7,26,,,,,34,4,8,,,,9,153,,512,4,12480,7,309,1,,1360,1,,,,,1
El Salvador,Americas,Central America,222,40324,30,92,,,,,,,,,207,,,26,11,,,,6,38,,50,325,,,,51,,,,232,,,,,,,,,235,,,,,220,248,8,,553,,,,840,,,123,,,,,,,,,69,118,,,,,,,,,,,205,,,,,,218,,,,,,,,8521,,,,,,11198,,,11,,17,,11,,41,270,10,52,,,,,,,,,,,,,,,,,,,,,,,,,,,1644,,,,,,,,,,,,32,,,7502,,,,,,,,,433,,11,224,18,,12,59,,123,,,,17,,,,,,,,,,,,,,,,,,,,,,,512,,44,,,,34,57,,,,,,,,,,,,,,,,,,86,,5176,,72,,,232,,,,,,
Guatemala,Americas,Central America,320,66384,62,20,,,,,,,,,482,,,61,,,,,,,,,796,,,,118,,,,209,,,,,,,,,345,,,,,262,571,,,1005,,,,1010,,,574,,,,,,,,,95,145,28,16691,,,,,,,,,224,17,,,,,556,,,,346,,,,,,,,12,,7292,,,,35,16,,,,114,320,,128,,,,,,,,,22,,,,,,,,,,,,,,,,,,15250,,,,,,,,,,,,122,,,7443,,,,,,,23,,261,,51,397,58,,25,88,,1553,,,,,,,,,,,,,,28,,,,,,,,,,,,,1148,,40,,,,41,134,68,,,,,,,,,,22,,,,,,,194,,7514,,122,,,246,,,,,,
Honduras,Americas,Central America,340,27288,54,81,,,,,,,,,136,,,,,,,,,,,18,260,,,,105,,,,169,,,,,,,,,249,64,,,,221,425,,,618,,,,613,,,436,,,,45,,,,,96,328,,6303,,,,,,,,,103,,,,,,208,,,,,,,,3280,,,,31,,,,,,,,,,,64,186,19,99,29,,,,,,,,,,,,,,,,,,,,,,,,,,1116,,,,,,,,,,,,65,,,5530,,,,,,,,,284,,25,274,,,,92,,49,,,,18,,,,,,,,,,,,,,,,,,,,,,,374,,110,,,,22,44,,,,,,,,,,,,,,,,,,73,,4851,,48,,,73,,,,,,
Mexico,Americas,Central America,484,969538,369,2296,,,98,,,51,,,14171,96,,434,501,,,,49,,,847,2312,,,,1988,,,,4532,,,246,,,,,39,10208,,,,,5267,7272,,,13259,,,,2482,25,52,11822,,,329,29,78,252,,,1603,2201,195,8864,,,,,,,,147,8533,,,,,,7033,,,249,,,,,32888,,,,940,,9980,369,,863,153,273,47,270,,1172,4964,126,3004,41,,65,,,,,33,973,,,,,58,,,,54,,,,,,,,,,,,,,,233,,,,,,1070,,103,3572,,138,,,177,,144,,1766,,506,5886,499,849,440,1335,,3960,,,397,1572,,,,,,,,,,106,32,58,,,47,,103,51,,,193,,20727,,28,,,,415,1460,191,,117,,,,,,27,,270,,,,,329,,3379,,741918,,2371,,,10786,81,,,,,
Nicaragua,Americas,Central America,558,37333,183,1614,57,,105,,,,,111,251,,,,36,,78,,,,,41,23,,,,60,,,,114,,,57,,,,,,234,,,,,117,129,,,415,,,,9989,,,873,,,,,44,49,,,64,103,,2267,,,,76,,,,,138,,,,,,279,,,,,,,,1634,,,,22,,11534,,,23,,,,23,,,177,19,38,25,,,,,,,,,,,,,,,,,,,,,,,,,,785,,,,,,,,,,,,248,,,,,23,,,,,,,376,,,212,,,,54,,57,,,,180,,,,,,,,,,,175,,,,,,,,,36,,,427,,,,,,31,78,,,,,,,,,,,,,,,,73,,66,,3298,,36,,,148,,,,28,,
Panama,Americas,Central America,591,157309,126,461,,,,,,,,,2172,,,237,92,,,,35,28,,231,73,,,,386,,,,1704,,,62,,,,,,1540,,,,,1544,15893,239,,47046,,,,6608,,86,2405,26,,33,,,126,,49,6893,2275,62,2747,,,,,,,,39,825,,,,,49,906,,,277,,22,,,1367,,,41,461,,1280,50,,3816,115,73,,79,,948,1121,593,316,101,,,,,,,,448,,,33,,39,,,,24,,,,,,,,,4114,,,,,,67,,84,,,,411,,43,10998,,32,,,65,,71,,,,103,3654,1363,167,216,614,,343,,,154,848,,,,,39,,,,,43,,22,,,39,,30,,,,39,,3152,,143,,,,181,313,226,,122,,,,,,101,,96,,,,,428,,1717,,11956,,648,,,8415,50,,,,,
South America,Americas,South America,931,5143123,31221,96378,222,195,564,0,60,6708,48,61,241107,680,750,2847,5355,3,62,40,72,288,318,5129,808,28,3,2,439379,985,106,3,198477,0,142,1017,37,22,1319,49,182,12127,1,69,11,0,239071,66161,679,6,1144188,1,135,1,3964,339,2397,21946,237,72,3056,815,107,1539,0,730,16284,76892,3798,2334,56,28,347,80,1,38,7,963,50963,763,3,33,24,78,47959,134,17,3618,18,379,2013,2,1939,68,939,24629,17909,1,1630,3858,509,2125,1023,1163,703,891,2,4780,242273,599,61096,1646,48,71,85,121,6,1084,435,21770,7,39,292,96,1217,198,52,16,241,10,62,62,0,4441,2,2,1,24673,5,141,2,281,1,1918,1506,22,53,4,61,9478,2,677,3619,21,1351,4,4,1340,22,533,22,4870,3,634338,405877,1200,13684,195386,1639,18,20956,467,353,5003,6769,17,499,38,1624,1,481,0,51,65,2079,207,1230,29,9,170,64,315,1165,1,12,14471,0,237435,48,961,49,29746,2,2635,8293,18278,9,632,1780,49,22,0,168,3772,148,1397,23,2,4,67,5652,73,25277,98,97635,1,149982,32,203,62198,192,1,2,0,6,128
Argentina,Americas,South America,32,1805957,11480,26788,9,66,104,,1,9,,,,559,1,274,1019,,,12,,7,303,535,6,,,,363142,,,,42283,,1,294,11,,24,20,,528,,,,,184687,12476,4,,1722,,42,,123,1,983,1102,,47,1787,14,,244,,4,682,952,237,73,,,49,32,,,1,70,7071,,,,,,8009,,14,1014,15,11,,,96,1,,,41,,66,813,8,97,21,137,37,64,,555,132014,11,3859,73,,2,,,,282,124,788,,,51,78,391,96,7,,2,,,2,,,,,,1445,4,10,,,,211,11,9,2,,,386,,11,91,1,43,,,58,,5,,160,,588452,169262,58,6339,4299,75,,7066,454,,1074,1878,,,,,,,,16,,80,,,,,2,,,807,,2,126,,84969,2,,8,5,,203,791,1121,,60,1484,,,,,34,45,633,,,4,1,3820,,940,1,4450,,115039,,8,1236,5,,,,1,2
Bolivia (Plurinational State of),Americas,South America,68,122846,2240,747,1,1,3,,0,5,,0,36671,4,2,196,137,1,0,0,24,0,4,324,777,1,0,,,18,9,,22066,,,21,,0,110,0,10,1185,,56,0,,4063,968,2,,2546,,6,,125,3,33,1520,152,2,45,9,3,92,,3,100,861,18,109,,0,5,2,,,0,34,1063,1,,0,,2,1737,12,0,22,,0,,,122,8,,4,13,,198,23,2,92,9,53,9,66,2,156,1226,6,1426,14,20,12,,4,4,0,0,32,0,2,3,0,8,5,4,6,7,,1,4,,,1,,,8179,,0,1,2,,21,3,0,,,5,328,0,55,95,0,11,1,,83,0,20,,94,1,3681,9691,40,187,150,33,1,434,7,,62,282,1,,0,,0,,,,,11,7,18,0,2,1,43,17,8,1,3,15,,10463,2,11,2,0,,252,566,2,1,8,10,,1,,0,4,1,32,0,,,0,98,0,776,4,4206,,437,4,0,664,10,,,0,2,3
Brazil,Americas,South America,76,592568,909,4870,57,,182,,10,6389,,,28815,52,,584,2318,,15,26,45,27,8,1679,5,26,,,38479,,68,,,,141,236,25,21,1184,27,138,1573,,11,,,15298,19229,,,6792,,79,,383,329,567,2059,,,443,143,96,489,,21,309,1715,3089,226,55,,180,10,,,,512,9476,701,,30,,63,16101,61,,1527,,26,,,289,57,937,1880,54,,125,1512,478,874,722,530,506,170,,1994,36843,137,48633,1045,24,45,85,20,,5,140,12229,,34,95,16,626,53,35,9,120,9,6,27,,,,,,2656,,125,,22,,503,1413,12,48,,50,3295,,271,364,13,1109,,,569,19,255,20,516,,38911,14890,354,3452,136775,,,8503,,,1691,1375,13,,30,144,,29,,34,58,325,184,429,29,6,114,,210,175,,,1573,,30469,40,,37,270,,629,2959,2044,7,456,38,49,9,,,186,79,359,21,,,64,727,32,4904,87,23308,,23840,26,,2844,126,,,,,101
Chile,Americas,South America,152,369436,,,9,15,28,,6,34,9,8,68235,7,2,607,325,2,1,2,3,2,3,514,1,1,3,2,27728,,7,3,11100,0,0,56,1,1,1,2,3,1125,1,2,11,,,5743,32,6,15882,1,8,1,283,6,233,1856,,8,89,3,8,142,0,18,169,22016,50,142,1,1,28,3,1,2,6,82,1929,1,3,3,1,1,7404,4,3,119,3,3,4,2,138,2,2,9,28,1,146,201,7,336,53,50,14,78,,329,2299,13,496,52,4,12,,6,2,1,21,125,7,3,13,2,11,9,6,1,15,1,55,9,,3,1,2,1,1058,1,6,1,,1,53,29,1,3,4,6,398,2,87,146,7,12,3,4,208,3,98,2,313,2,746,152768,122,270,153,112,17,652,6,2,219,360,3,204,8,37,1,3,,1,7,11,3,,,1,36,,32,24,0,7,12446,,5376,4,429,2,2,2,764,630,186,1,22,247,,12,,168,7,10,157,2,2,,2,98,3,11049,6,4902,1,1392,2,1,2514,7,1,2,,3,7
Colombia,Americas,South America,170,124271,515,172,108,46,24,,43,50,39,37,2986,,287,205,195,,,,,,,406,,,,,764,,,,2181,,,79,,,,,,919,,,,,1889,1901,33,,,,,,986,,53,1699,85,,37,187,,85,,46,359,13284,131,358,,,20,,,,,44,1924,,,,,,2204,,,109,,,,,429,,,18,108,,329,131,,134,78,110,21,122,,437,2621,56,674,167,,,,24,,,18,1095,,,,,42,21,,,,,,,,,,,,2664,,,,,,66,,,,,,329,,48,535,,43,,,77,,39,,1929,,202,4708,90,238,107,516,,256,,,207,628,,,,,,,,,,66,,,,,,21,,27,,,50,,6188,,,,,,170,634,127,,,,,,,,35,,44,,,,,211,38,1155,,17587,,406,,194,43511,,,,,,
Ecuador,Americas,South America,218,325366,7354,41671,38,49,33,,,29,,,3712,26,,257,376,,33,,,,,588,,,,,1051,,,,1825,,,134,,,,,31,1610,,,,,7797,2013,67,,192805,,,,645,,56,2059,,,217,334,,126,,,243,,58,359,,,,,,36,,87,1557,,,,23,,3029,26,,49,,,,,296,,,,66,,323,149,,157,44,132,24,137,,358,2644,26,505,49,,,,,,,,305,,,,,,,,,24,,,,,,,,,1553,,,,,,33,,,,,,570,,77,270,,34,,,162,,36,,663,,167,9422,86,215,252,344,,557,,,208,1028,,,,,,,,,,61,,,,,,,34,,,,84,,5138,,67,,,,240,1349,44,,,1,,,,,31,,,,,,,276,,1484,,18426,,659,,,6120,33,,,,,
Falkland Islands (Malvinas),Americas,South America,238,1436,38,21,,,,,,,,,24,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,,17,,,,,,,,,,,
French Guiana,Americas,South America,254,96288,925,2950,,,83,,,,,,,,,,,,,,,,,129,,,,,,,,,16137,,,,,,,,,,,,,,,1032,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,20809,,,,,,,,,,,,2009,,,,,3044,15743,,,,,,,,,,,,117,,,,,,,,,796,,,,,,,,,,,,,,,,4398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,,,,,,,,351,,,,,,1246,,,,,,,,,,,,,,,,,,,,,,,25501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,Americas,South America,328,13126,228,520,,,,,,,,16,,,,,,,13,,,229,,,,,,,,,,,1821,,,,,,,,,341,,,,,,980,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,314,,,,,,,,,,,,,,,,,,,,,3920,,,,,,,,,,,,751,,,,,,,,,490,,1071,,,,,1791,,,,,,
Paraguay,Americas,South America,600,160299,1270,2613,,,,,,,,,58456,,,,,,,,,,,,,,,,1034,,,,75523,,,,,,,,,2337,,,,,2161,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,898,,2032,,,,,,,,,,,,,,,,,,,,,,,,,,,1645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,,,,2610,,,,,,,,,,,,,,,,,,,,,,,,,,,905,,,,,,,,,,,,,,,,,,,,,,,,,179,,1615,,2997,,,,,,,,,
Peru,Americas,South America,604,84066,817,402,,,18,,,14,,,10503,,,546,183,,,,,,,569,,,,,5293,,,,4495,,,63,,,,,,1132,,,,,6644,3780,,,5492,,,,312,,85,838,,,84,81,,225,,,168,3691,19,100,,,16,,,,,66,2136,32,,,,,2707,,,55,,,,,151,,,,46,,153,60,14,191,40,54,18,196,,469,3095,,3102,37,,,,,,,,65,,,,,,14,,,41,,,20,,,,,,1380,,,,,,36,,,,,,628,,87,149,,,,,98,,67,,319,,505,,298,184,120,127,,616,,,170,582,,,,,,21,,,,31,,,,,,,,27,,,108,,4695,,,,,,261,722,,,20,,,,,,,,49,,,,,223,,1534,,9115,,567,,,2995,,,,,,
Suriname,Americas,South America,740,39713,4886,11521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4626,,,,,,,,,,,,,,,4526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,Americas,South America,858,76263,530,3956,,,,,,,,,22275,,,,,,,,,,,,,,,,,,,,10797,,,,,,,,,306,,,,,1406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716,,,,,,1018,,,,,,,,,,,,,,,,,,,,,,,,11049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,,1459,1110,,1045,502,,,,,,547,,,,,,,,,,,,,,,,,,,,,,,,16053,,,,,,,,,,,,,,,,,,,,,,,,,246,,2217,,,,,523,,,,,,
Venezuela (Bolivarian Republic of),Americas,South America,862,1331488,29,147,,18,89,,,178,,,9430,32,458,140,802,,,,,23,,385,19,,,,1888,967,22,,5623,,,134,,,,,,1071,,,,,14945,12713,541,,918949,,,,1107,,387,10813,,15,354,44,,136,,2,14254,34373,196,967,,27,49,33,,,,68,3652,28,,,,12,4050,31,,723,,174,,,418,,,8410,1810,,290,969,,244,56,97,74,58,,482,49467,98,369,209,,,,67,,,132,7131,,,130,,139,,,,32,,,,,40,,,,3585,,,,257,,995,50,,,,,654,,17,1969,,99,,,85,,13,,876,,215,43607,152,860,53028,432,,262,,,825,636,,,,10,,114,,,,1494,13,783,,,17,,22,97,,,69,,73179,,454,,48,,116,642,14754,,66,,,,,,2724,13,123,,,,,199,,1722,,10721,,4645,,,,11,,,,,15
Northern America,Americas,Northern America,905,51220996,18666,3994113,97319,82180,64935,0,0,12573,73,27964,192489,72316,5910,95705,70459,19568,30722,2137,197477,68156,63923,53849,48476,1947,10946,2254,82115,0,150145,602,361763,97,3939,76499,1311,6688,32269,174922,37532,828470,384,355,763,0,116994,2464622,423170,16006,688987,185,1787,0,90712,26651,83592,1016619,0,19244,93361,622,38175,49948,1447,36784,810794,427640,180454,1176978,68,31292,13961,169947,260,0,63134,28359,262632,78,126,976,16963,22221,794854,131779,301,208849,0,41452,588,0,792781,18543,87,338306,627362,0,473854,117987,5614,2252671,104989,453267,165974,158037,0,159073,637542,767888,381442,71357,22008,110376,0,35849,6333,209037,31294,199703,102,72058,12535,0,41269,3162,3497,699,82600,0,1617,14925,5764,568,534,13221,0,11650675,6467,175,1122,1545,6056,114523,1141,71700,1069,0,54973,187826,131,39995,250397,724,236514,0,0,30993,1569,444636,0,104792,525,37219,434368,2240393,613250,515084,1626496,1715,1200676,42605,340,243034,458814,5256,0,17469,24175,287,33422,15111,0,0,55513,35565,58279,894,35318,39278,0,13100,14272,0,136757,121759,0,95753,171742,37213,53487,14742,321,53286,60325,80058,4702,227068,32237,0,2477,0,15849,295401,19812,123621,2163,155,0,44729,374348,24304,1232315,51276,310720,58,55914,33236,0,189616,1338496,0,0,35919,20349,52759
Bermuda,Americas,Northern America,60,18884,355,672,,,,,,,,,,,,68,32,,,,,,,23,,,,,,,,,,,,,,,,,,2272,,,,,,346,,,,,,,,,,30,,,,,,36,,,21,,,,,,,,,,,,144,,,,,,246,124,,105,,,,,,,,101,1658,,,,,522,,,,101,,74,72,601,665,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,185,,,,,37,,,,,,406,33,1600,,,,,,26,,,,,,,,,,,,,,,,,,,,,,258,,129,,,,,,,124,,,,,,,,,67,,143,,82,,,,,4008,,3481,,,,,,,,,,,
Canada,Americas,Northern America,124,7011226,7019,1030,40922,13659,51025,0,0,2676,73,2395,19104,3507,588,24641,17180,2963,1933,2137,45838,15397,10429,20687,1923,1947,2851,2254,5071,,35419,602,26258,97,3939,17302,1311,6688,185,23582,8830,,384,355,763,,26030,636401,203786,5508,63081,185,1787,0,4509,6198,39707,13537,,3803,20702,622,19322,14960,1447,3007,8772,13950,50044,43516,68,7937,4051,24704,,0,24213,9812,109356,78,126,976,525,1710,166963,21357,301,65325,0,10312,588,0,15708,4109,87,86376,83613,,6339,39766,709,556092,14445,122237,49515,30003,,24432,252815,125438,32378,9880,9326,24991,0,13110,1705,14125,6387,80995,102,2147,5678,0,5377,481,3497,699,23038,0,1617,7305,0,568,534,13221,0,83715,0,175,1122,1545,607,57150,1141,8024,1069,0,8796,98053,131,11560,8879,724,30810,,,4682,1569,156773,0,2569,525,7470,26933,487954,149987,136304,418,1715,129149,12478,340,81471,73194,5256,0,2045,5304,287,12503,112,0,0,22494,5528,32087,894,2438,11842,,13100,8223,0,22144,42219,,9792,131534,7534,13620,889,321,7262,20192,22071,1069,14552,9452,0,2477,,92,66826,11721,26370,418,73,0,11803,65417,14912,543482,19337,307143,58,6698,4804,0,17656,163612,0,,1938,3560,9948
Greenland,Americas,Northern America,304,6226,127,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,11,,,,,,8,,,,,,,,,,,,,,,,5083,,,,,,,,,,,260,,,12,13,,,,,,76,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,52,28,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,129,,,,,,,,,,,,,,,19,,31,,,,,,,,,,,
Saint Pierre and Miquelon,Americas,Northern America,666,1017,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,
United States of America,Americas,Northern America,840,44183643,11165,3992306,56397,68521,13910,,,9897,,25569,173385,68809,5322,70996,53247,16605,28789,,151639,52759,53494,33139,46553,,8095,,77044,,114726,,335505,,,59180,,,32084,151340,28702,826000,,,,,90964,1827867,219384,10498,625906,,,,86203,20453,43885,1003052,,15441,72659,,18853,29869,,33777,802001,413690,130410,1133462,,23355,9910,145243,,,38921,18535,152374,,,,16438,20511,627569,110298,,143419,,31140,,,777073,14434,,251829,542091,,467515,78221,4807,1696057,90544,331030,116459,127933,,134567,384655,641849,348399,61477,12682,85385,,22739,4628,194912,24907,118708,,69911,6857,,35892,2681,,,59525,,,7620,5764,,,,,11566960,6467,,,,5449,57373,,63676,,,46177,89773,,28435,241518,,205519,,,26238,,287826,,102223,,29749,407435,1751981,463202,377180,1626078,,1071527,30127,,161526,385620,,,15424,18871,,20919,14999,,,33019,30037,26192,,32880,27436,,,6049,,114613,79282,,85832,40208,29679,39867,13853,,45931,40009,57987,3633,212387,22785,,,,15757,228508,8091,97108,1745,,,32926,308931,9392,684806,31939,,,49216,28432,,171960,1174884,,,33981,16789,42811
Oceania,Oceania,Oceania,909,7125364,17493,109820,33194,2930,2860,1931,0,530,0,20,15100,1200,40,76263,21490,480,260,1340,32792,430,1850,6530,30,60,540,1720,890,0,39750,1140,19278,10,3060,3600,10,1880,10,38731,260,54268,60,0,40,0,30194,464921,92919,2570,13210,0,1070,20554,390,470,70402,780,110,21370,14744,320,2480,12076,100,10,130,1950,43183,11000,0,3090,2250,10036,20,120,112375,9520,90798,0,994,10,90,520,138688,4200,480,122510,0,120,0,1171,420,660,10,620,70,0,210,24170,700,387284,85487,39449,57635,79089,850,10710,206971,1110,53624,5270,1220,16981,4010,4310,350,11908,5580,89680,130,2930,2410,20,3090,240,240,1000,145679,420,40,48680,398,20,0,27010,70,3450,12473,30,700,1880,0,2524,890,24785,1130,2104,28397,109529,5534,525813,830,0,4690,5330,2542,4370,1250,34929,2352,210,2040,450,9620,258483,60923,18470,5073,690,116787,1040,230,18977,25866,590,30,30,50,0,20,88052,0,0,13885,390,36875,2960,3350,58763,0,6000,8400,2996,7682,204444,0,15135,105084,3070,25460,100,350,11333,17264,9330,110,58612,51490,10600,300,2157,34551,1690,1404,39830,60,0,2608,2890,17643,5230,1440434,3838,130980,0,10650,1280,6793,3360,210688,7448,0,630,7574,41890
Australia and New Zealand,Oceania,Oceania,927,6830423,9996,90818,33194,2930,1380,260,0,530,0,20,15100,1200,40,63086,21490,480,260,1340,31053,430,1850,6530,30,60,540,1720,890,0,39750,1140,19278,10,3060,3600,10,1880,10,38013,260,53890,60,0,40,0,30194,455919,92901,2570,13210,0,1070,20508,390,470,70402,780,110,21370,14744,320,2480,12076,100,10,130,1950,43183,11000,0,3090,2250,10036,20,120,109823,9520,31299,0,490,10,90,520,138264,4200,480,122510,0,120,0,60,420,660,10,620,70,0,210,24170,700,385593,75956,39449,57635,79047,850,10710,206471,1110,50282,5270,1220,16981,1778,4310,350,11140,5580,89680,130,2930,2410,20,3090,240,240,1000,145485,420,40,48680,20,20,0,27010,0,3450,10,30,700,1880,0,1810,890,24785,1130,650,28257,109512,1470,517810,830,0,4690,5307,0,4370,1250,33158,0,210,1309,450,9620,210682,60923,18470,140,690,111978,1040,230,18977,25840,590,30,30,50,0,20,71396,0,0,13885,390,36875,2960,3350,58712,0,6000,8400,1940,7682,204444,0,14910,105006,3070,25460,100,350,11333,17137,9330,110,58612,51490,10600,300,2025,31700,1690,590,39830,60,0,1494,2890,17643,5230,1438147,3810,105124,0,10650,1280,1300,3360,209372,0,0,630,7574,41890
